pr_id,agent,repo_full_name,total_mutants,killed,survived,timeout_mutants,no_coverage,msi_global,msi_by_operator,status,error_msg,duration_seconds,mutation_tool_used
3116695313,OpenAI Codex,janbjorge/pgqueuer,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3210213419,OpenAI Codex,567-labs/instructor,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3266082025,OpenAI Codex,ikamensh/flynt,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3180621394,OpenAI Codex,featureform/enrichmcp,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3267211349,OpenAI Codex,ikamensh/flynt,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3126406430,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3270194132,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3254157364,OpenAI Codex,3rdIteration/btcrecover,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3078690149,OpenAI Codex,mangiucugna/json_repair,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3172787701,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3131154246,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3086952592,OpenAI Codex,openai/openai-agents-python,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3172607087,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3161787913,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3161798501,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3168910682,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3087763005,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3137493866,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,,,,,,,{},cr_init_error,[WinError 2] O sistema não pode encontrar o arquivo especificado,0.0,cosmic-ray
3214555104,Claude Code,mlflow/mlflow,,,,,,,{},baseline_fail,"[04/27/26 16:35:08] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.1,cosmic-ray
3246684833,Claude Code,numbagg/numbagg,,,,,,,{},baseline_fail,"[04/27/26 16:35:16] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.8,cosmic-ray
3246764807,Claude Code,numbagg/numbagg,,,,,,,{},baseline_fail,"[04/27/26 16:35:36] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",14.2,cosmic-ray
3246796582,Claude Code,numbagg/numbagg,,,,,,,{},baseline_fail,"[04/27/26 16:35:54] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",12.8,cosmic-ray
3142373237,Claude Code,dai-motoki/haconiwa,,,,,,,{},baseline_fail,"[04/27/26 16:36:02] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.5,cosmic-ray
3250173556,Claude Code,numbagg/numbagg,,,,,,,{},baseline_fail,"[04/27/26 16:36:10] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.7,cosmic-ray
3250200794,Claude Code,numbagg/numbagg,,,,,,,{},baseline_fail,"[04/27/26 16:36:18] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.8,cosmic-ray
3086930190,Claude Code,567-labs/kura,,,,,,,{},baseline_fail,"[04/27/26 16:36:30] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>                          ",5.9,cosmic-ray
3184850059,Claude Code,mlflow/mlflow,,,,,,,{},baseline_fail,"[04/27/26 16:36:38] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.5,cosmic-ray
3235103212,Claude Code,mlflow/mlflow,,,,,,,{},baseline_fail,"[04/27/26 16:36:46] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.7,cosmic-ray
3240533897,Claude Code,567-labs/instructor,,,,,,,{},baseline_fail,"[04/27/26 16:36:54] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.1,cosmic-ray
3241545126,Claude Code,numbagg/numbagg,,,,,,,{},baseline_fail,"[04/27/26 16:37:09] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",9.6,cosmic-ray
3173971926,Claude Code,mlflow/mlflow,,,,,,,{},baseline_fail,"[04/27/26 16:37:16] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.7,cosmic-ray
3201813962,Cursor,willccbb/verifiers,,,,,,,{},baseline_fail,"[04/27/26 16:37:25] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.2,cosmic-ray
3213779460,Cursor,iterative/datachain,,,,,,,{},baseline_fail,"[04/27/26 16:37:34] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.8,cosmic-ray
3266348344,Cursor,willccbb/verifiers,,,,,,,{},baseline_fail,"[04/27/26 16:37:42] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.5,cosmic-ray
3238383944,Cursor,AgentOps-AI/agentops,,,,,,,{},baseline_fail,"[04/27/26 16:37:51] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.0,cosmic-ray
3163701771,Cursor,WorkflowAI/WorkflowAI,,,,,,,{},baseline_fail,"[04/27/26 16:37:58] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.7,cosmic-ray
3157773779,Cursor,WorkflowAI/WorkflowAI,,,,,,,{},baseline_fail,"[04/27/26 16:38:06] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.6,cosmic-ray
3158079001,Cursor,teaxyz/chai,,,,,,,{},no_module,nenhum módulo Python encontrado,0.0,cosmic-ray
3158599292,Cursor,WorkflowAI/WorkflowAI,,,,,,,{},baseline_fail,"[04/27/26 16:38:19] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.4,cosmic-ray
3207071991,Cursor,browser-use/browser-use,,,,,,,{},baseline_fail,"[04/27/26 16:38:49] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",24.9,cosmic-ray
3173843128,Cursor,getsentry/sentry,,,,,,,{},baseline_fail,"[04/27/26 16:38:57] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.6,cosmic-ray
3174634284,Cursor,getsentry/sentry,,,,,,,{},baseline_fail,"[04/27/26 16:39:05] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.5,cosmic-ray
3230508229,Cursor,getsentry/sentry,,,,,,,{},baseline_fail,"[04/27/26 16:39:13] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.8,cosmic-ray
3168726032,Cursor,WorkflowAI/WorkflowAI,,,,,,,{},baseline_fail,"[04/27/26 16:39:21] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.9,cosmic-ray
3212315483,Cursor,WorkflowAI/WorkflowAI,,,,,,,{},baseline_fail,"[04/27/26 16:39:29] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.4,cosmic-ray
3203387779,Cursor,ucbepic/docetl,,,,,,,{},baseline_fail,"[04/27/26 16:39:56] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",21.7,cosmic-ray
3200615668,Cursor,getsentry/sentry,,,,,,,{},baseline_fail,"[04/27/26 16:40:04] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.8,cosmic-ray
3144470664,Cursor,WorkflowAI/WorkflowAI,,,,,,,{},baseline_fail,"[04/27/26 16:40:30] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.9,cosmic-ray
3161437023,Cursor,WorkflowAI/WorkflowAI,,,,,,,{},cr_init_error,"Could not find module path locustfile
",1.2,cosmic-ray
3211580457,Cursor,browser-use/browser-use,,,,,,,{},baseline_fail,"[04/27/26 16:40:44] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.6,cosmic-ray
3182061205,Cursor,teaxyz/chai,,,,,,,{},baseline_fail,"[04/27/26 16:40:53] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.0,cosmic-ray
3182466609,Cursor,browser-use/browser-use,,,,,,,{},baseline_fail,"[04/27/26 16:41:21] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",21.9,cosmic-ray
3184110162,Cursor,getsentry/sentry,,,,,,,{},baseline_fail,"[04/27/26 16:41:28] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.5,cosmic-ray
3133810693,Cursor,getsentry/sentry,,,,,,,{},baseline_fail,"[04/27/26 16:41:36] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.3,cosmic-ray
3135538721,Cursor,getsentry/sentry,,,,,,,{},baseline_fail,"[04/27/26 16:41:44] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.7,cosmic-ray
3232422158,Cursor,willccbb/verifiers,,,,,,,{},baseline_fail,"[04/27/26 16:41:52] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.5,cosmic-ray
3150662401,Cursor,WorkflowAI/WorkflowAI,,,,,,,{},baseline_fail,"[04/27/26 16:41:59] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.7,cosmic-ray
3151417796,Cursor,WorkflowAI/WorkflowAI,,,,,,,{},cr_init_error,"Could not find module path locustfile
",1.0,cosmic-ray
3212856580,Cursor,getsentry/sentry,,,,,,,{},baseline_fail,"[04/27/26 16:42:17] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.4,cosmic-ray
3244343726,Cursor,getsentry/sentry,,,,,,,{},baseline_fail,"[04/27/26 16:42:25] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.4,cosmic-ray
3188765592,Cursor,getsentry/sentry,,,,,,,{},baseline_fail,"[04/27/26 16:42:34] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.6,cosmic-ray
3201407554,Cursor,ucbepic/docetl,,,,,,,{},baseline_fail,"[04/27/26 16:43:08] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",28.9,cosmic-ray
3201428116,Cursor,willccbb/verifiers,,,,,,,{},baseline_fail,"[04/27/26 16:43:16] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.7,cosmic-ray
3215483455,Cursor,browser-use/browser-use,,,,,,,{},baseline_fail,"[04/27/26 16:43:25] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.7,cosmic-ray
3126127102,Cursor,teaxyz/chai,,,,,,,{},baseline_fail,"[04/27/26 16:43:34] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>                          ",3.5,cosmic-ray
3207286828,Cursor,AgentOps-AI/agentops,,,,,,,{},baseline_fail,"[04/27/26 16:43:43] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.7,cosmic-ray
3201304127,Cursor,ucbepic/docetl,,,,,,,{},baseline_fail,"[04/27/26 16:43:52] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.6,cosmic-ray
3208686693,Cursor,browser-use/browser-use,,,,,,,{},baseline_fail,"[04/27/26 16:44:28] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",30.3,cosmic-ray
3138534395,Cursor,getsentry/sentry,,,,,,,{},baseline_fail,"[04/27/26 16:44:36] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.4,cosmic-ray
3185509791,Cursor,iterative/datachain,,,,,,,{},baseline_fail,"[04/27/26 16:44:45] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",4.3,cosmic-ray
3166030819,Cursor,WorkflowAI/WorkflowAI,,,,,,,{},baseline_fail,"[04/27/26 16:44:53] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.5,cosmic-ray
3267581502,Cursor,willccbb/verifiers,,,,,,,{},baseline_fail,"[04/27/26 16:45:11] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",12.3,cosmic-ray
3075723453,Devin,crewAIInc/crewAI,,,,,,,{},cr_init_error,"Could not find module path crewai
",1.0,cosmic-ray
3075757415,Devin,crewAIInc/crewAI,,,,,,,{},cr_init_error,"Could not find module path crewai
",1.0,cosmic-ray
2818857108,Devin,onyx-dot-app/onyx,,,,,,,{},baseline_fail,"[04/27/26 16:45:32] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>                          ",2.6,cosmic-ray
2939562448,Devin,airbytehq/PyAirbyte,,,,,,,{},baseline_fail,"[04/27/26 16:45:56] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",18.6,cosmic-ray
2870860967,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:47:42] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",99.6,cosmic-ray
2889287277,Devin,vlm-run/vlmrun-hub,,,,,,,{},no_module,nenhum módulo Python encontrado,0.0,cosmic-ray
2793512716,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:49:00] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",67.8,cosmic-ray
2794323375,Devin,AgentOps-AI/agentops,,,,,,,{},baseline_fail,"[04/27/26 16:49:08] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>                          ",2.7,cosmic-ray
2795821755,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:50:19] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",65.9,cosmic-ray
2796002590,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:50:28] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.9,cosmic-ray
2869463251,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:50:36] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.8,cosmic-ray
3084795047,Devin,567-labs/instructor,,,,,,,{},baseline_fail,"[04/27/26 16:50:44] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.2,cosmic-ray
2889242157,Devin,vlm-run/vlmrun-hub,,,,,,,{},no_module,nenhum módulo Python encontrado,0.0,cosmic-ray
3029881950,Devin,reflex-dev/reflex-web,,,,,,,{},baseline_fail,"[04/27/26 16:51:11] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",16.6,cosmic-ray
3135410764,Devin,crewAIInc/crewAI,,,,,,,{},cr_init_error,"Could not find module path crewai
",1.0,cosmic-ray
2763620087,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:51:25] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.4,cosmic-ray
2904873173,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:52:49] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",78.1,cosmic-ray
2770724281,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:52:57] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.9,cosmic-ray
2918683850,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:53:05] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.5,cosmic-ray
3078777355,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:53:13] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.1,cosmic-ray
2982204377,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:53:21] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.8,cosmic-ray
2982438384,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:53:29] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.4,cosmic-ray
2848656258,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:53:37] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.2,cosmic-ray
3064641172,Devin,airbytehq/PyAirbyte,,,,,,,{},baseline_fail,"[04/27/26 16:53:57] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",14.8,cosmic-ray
3090192279,Devin,crewAIInc/crewAI,,,,,,,{},cr_init_error,"Could not find module path crewai
",1.1,cosmic-ray
2908717563,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:54:12] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.1,cosmic-ray
2989761342,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:54:19] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.5,cosmic-ray
2990115371,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:54:27] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.4,cosmic-ray
3023309788,Devin,reflex-dev/reflex-web,,,,,,,{},baseline_fail,"[04/27/26 16:54:48] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",15.4,cosmic-ray
2773427771,Devin,bespokelabsai/curator,,,,,,,{},baseline_fail,"[04/27/26 16:54:56] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>                          ",2.8,cosmic-ray
2773911009,Devin,bespokelabsai/curator,,,,,,,{},cr_init_error,"Could not find module path bespokelabs
",1.0,cosmic-ray
3193713791,Devin,reflex-dev/reflex-web,,,,,,,{},baseline_fail,"[04/27/26 16:55:25] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",18.0,cosmic-ray
2761376844,Devin,crewAIInc/crewAI-tools,,,,,,,{},baseline_fail,"[04/27/26 16:55:33] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>                          ",2.7,cosmic-ray
2761977984,Devin,crewAIInc/crewAI-tools,,,,,,,{},baseline_fail,"[04/27/26 16:55:41] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>                          ",2.6,cosmic-ray
2762078403,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:55:49] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.0,cosmic-ray
2978840535,Devin,crewAIInc/crewAI,,,,,,,{},cr_init_error,"Could not find module path crewai
",1.1,cosmic-ray
2912958566,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:56:03] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.4,cosmic-ray
2914582204,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:56:11] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.5,cosmic-ray
3115451494,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:56:19] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.2,cosmic-ray
2839327801,Devin,airbytehq/PyAirbyte,,,,,,,{},baseline_fail,"[04/27/26 16:56:39] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",14.2,cosmic-ray
2901619958,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:56:47] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.9,cosmic-ray
2901620466,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:56:55] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.8,cosmic-ray
2901653641,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:57:03] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.0,cosmic-ray
2827635328,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:58:18] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",70.1,cosmic-ray
2816690510,Devin,onyx-dot-app/onyx,,,,,,,{},no_module,nenhum módulo Python encontrado,0.0,cosmic-ray
2818558986,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:58:33] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.8,cosmic-ray
2802417432,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:58:41] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.5,cosmic-ray
2840161375,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 16:58:49] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.8,cosmic-ray
2840202434,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:58:57] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.8,cosmic-ray
3094439662,Devin,567-labs/instructor,,,,,,,{},baseline_fail,"[04/27/26 16:59:05] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.2,cosmic-ray
3094442612,Devin,567-labs/instructor,,,,,,,{},baseline_fail,"[04/27/26 16:59:23] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",12.3,cosmic-ray
3165202236,Devin,airbytehq/PyAirbyte,,,,,,,{},baseline_fail,"[04/27/26 16:59:42] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",14.5,cosmic-ray
2768982424,Devin,vlm-run/vlmrun-hub,,,,,,,{},no_module,nenhum módulo Python encontrado,0.0,cosmic-ray
3226800357,Devin,crewAIInc/crewAI,,,,,,,{},baseline_fail,"[04/27/26 16:59:56] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",3.1,cosmic-ray
2814132697,Devin,marimo-team/marimo,,,,,,,{},baseline_fail,"[04/27/26 17:00:04] ERROR    ERROR:root:Baseline failed. Execution   cli.py:172
                             with no mutation gives those following            
                             errors:                                           
                               >>>",2.9,cosmic-ray
